timestamp_created,timestamp_post_sentiment,entry_price_created,entry_price_post_sentiment,entry_price_post_sentiment_5,exit_price_post,exit_price_post_5,exit_timestamp_post,exit_timestamp_post_5,exit_reason_post,exit_reason_post_5,action,post_text,source,match_method,match_score
2025-10-20 15:52:59,2025-10-20 15:53:03.145000+00:00,191.74,191.87,192.09,189.36,189.24,2025-10-20 16:08:03,2025-10-20 16:08:08,hold_time,hold_time,SHORT,"🚨*TRUMP: CHINA MAY PAY 155% TARIFF IF NO DEAL BY NOV 1  

*TRUMP: MEETING WITH XI IN A COUPLE WEEKS",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-02 16:01:02,2025-10-02 16:01:08.418000+00:00,226.81,226.73,226.86,228.26,228.29,2025-10-02 16:16:08,2025-10-02 16:16:13,hold_time,hold_time,LONG,"BITCOIN EXTENDS GAINS TO BEYOND $120,000",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-08 14:52:14,2025-10-08 14:52:38.553000+00:00,220.49,220.07,220.15,220.5,219.39,2025-10-08 15:07:38,2025-10-08 14:56:05,hold_time,stop_loss,LONG,"Florida Attorney General James Uthmeier is doing a GREAT job for the Sunshine State, which I won BIG in 2016, 2020, and 2024.   James is an America First Warrior, who is a true champion for “MAGA.” He is THE MAN behind ALLIGATOR ALCATRAZ, and argued strongly at the United States Supreme Court in defense of my Executive Power to fire Deep State bureaucrats. Under James’ fearless leadership, over 1,000 CRIMINAL PEDOPHILES have been arrested, missing children have been SAVED, and our Great Members of Law Enforcement have been empowered to do their jobs and, KEEP FLORIDA SAFE. In his next term, James will continue to work tirelessly to Ensure Law and Order, Uphold our Constitutional Rights, and Protect our always under siege Second Amendment.   James Uthmeier is a Strong Conservative Fighter and Prosecutor, and has my Complete and Total Endorsement — HE WILL NOT LET YOU DOWN!",Donald J. Trump,exact_normalized,100.0
2025-10-17 11:13:12,2025-10-17 11:13:26.642000+00:00,179.6,179.9,180.35,181.69,181.7,2025-10-17 11:28:26,2025-10-17 11:28:31,hold_time,hold_time,LONG,"*TRUMP, ASKED IF HIGH CHINA TARIFFS WILL STAND: NO",Bloomberg,exact_raw,100.0
2025-10-06 17:44:54,2025-10-06 17:44:58.071000+00:00,236.16,236.09,236.03,236.32,236.82,2025-10-06 17:59:58,2025-10-06 17:56:46,hold_time,stop_loss,SHORT,"Beginning November 1st, 2025, all Medium and Heavy Duty Trucks coming into the United States from other Countries will be Tariffed at the Rate of 25%. Thank you for your attention to this matter!",Donald J. Trump,exact_normalized,100.0
2025-10-02 17:17:12,2025-10-02 17:17:17.452000+00:00,228.86,228.69,228.68,228.89,228.98,2025-10-02 17:32:17,2025-10-02 17:32:22,hold_time,hold_time,SHORT,"PUTIN: ON U.S. CALLS TO INDIA AND CHINA TO STOP BUYING RUSSIA'S ENERGY: IF HIGHER TARIFFS ARE INTRODUCED AGAINST RUSSIA'S TRADE PARTNERS, IT WOULD LEAD TO PRICES INCREASE  AND  WHICH WOULD FORCE THE FED TO KEEP THE RATE UP",Twitter WalterBloomberg,exact_normalized,100.0
2025-11-04 18:26:11,2025-10-25 04:52:19.927000+00:00,154.31,193.88,193.97,194.2,194.19,2025-10-25 05:07:19,2025-10-25 05:07:24,hold_time,hold_time,LONG,"Congressman Claudia Tenney is a Fantastic Advocate for the Wonderful People of New York’s 24th Congressional District!   As the Chairwoman of the House Election Integrity Caucus, Claudia is an America First Fighter for Safeguarding our Cherished Right to Free and Fair Elections. She is working tirelessly to Grow the Economy, Cut Taxes and Regulations, Keep our now very Secure Border, SECURE, Strengthen our Military/Veterans, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, and Protect our always under siege Second Amendment.   Claudia Tenney has my Complete and Total Endorsement for Re-Election – SHE WILL NEVER LET YOU DOWN!",Donald J. Trump,fuzzy,99.84472049689441
2025-10-22 16:34:11,2025-10-22 16:34:15.446000+00:00,183.4,183.3,183.11,183.91,183.74,2025-10-22 16:34:51,2025-10-22 16:34:48,stop_loss,stop_loss,SHORT,"🚨 TRUMP ADMINISTRATION MULLS BROAD SOFTWARE EXPORT CURBS ON CHINA

The Trump administration is considering restricting U.S. software exports and shipments of items made with U.S. software to China, in response to Beijing’s rare earth export limits. The plan would implement President Trump’s earlier threat to block “critical software” exports and could include tariffs and new controls. Sources say the measure is under review and may not be implemented.",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-10 15:08:20,2025-10-10 15:08:23.635000+00:00,218.49,218.66,218.3,214.29,219.06,2025-10-10 15:23:23,2025-10-10 15:11:02,hold_time,stop_loss,SHORT,TREASURIES TO DAY'S HIGHS AFTER TRUMP THREATENS TARIFF HIKES,Twitter WalterBloomberg,exact_normalized,100.0
2025-09-29 13:05:33,2025-09-29 13:05:36.508000+00:00,205.17,205.17,205.19,205.89,205.89,2025-09-29 13:14:29,2025-09-29 13:14:29,stop_loss,stop_loss,SHORT,🚨 TRUMP: I WILL BE IMPOSING SUBSTANTIAL TARIFFS ON ANY COUNTRY THAT DOES NOT MAKE ITS FURNITURE IN UNITED STATES. DETAILS TO FOLLOW!,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-08 22:53:22,2025-10-08 22:53:25.533000+00:00,228.87,228.88,228.92,228.1,228.15,2025-10-08 23:06:35,2025-10-08 23:06:33,stop_loss,stop_loss,LONG,TRUMP: ISRAEL AND HAMAS HAVE BOTH SIGNED OFF ON FIRST PHASE OF OUR PEACE PLAN.,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-25 04:52:32,2025-10-25 04:52:36.675000+00:00,194.0,194.0,194.14,194.16,194.19,2025-10-25 05:07:36,2025-10-25 05:07:41,hold_time,hold_time,LONG,"Congressman Troy Nehls is doing a truly fantastic job representing the incredible People of Texas’ 22nd Congressional District!   As former Sheriff of Fort Bend County, and brave U.S. Army Veteran, Troy strongly supports our incredible Law Enforcement, Military, and Veterans, and knows the Wisdom and Courage it takes to Ensure LAW AND ORDER. In Congress, he is fighting tirelessly to Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, and Protect our always under siege Second Amendment.   Troy Nehls has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",Donald J. Trump,exact_normalized,100.0
2025-09-29 18:08:29,2025-09-29 18:08:33.085000+00:00,209.74,209.72,209.72,209.1,209.09,2025-09-29 18:23:33,2025-09-29 18:23:38,hold_time,hold_time,LONG,"WHITE HOUSE: U.S. WILL ESTABLISH A DIALOGUE BETWEEN ISRAEL AND PALESTINIANS TO AGREE ON A POLITICAL HORIZON FOR PEACEFUL AND PROSPEROUS CO-EXISTENCE

WHITE HOUSE: WITHIN 72 HOURS OF ISRAEL PUBLICLY ACCEPTING THIS AGREEMENT, ALL HOSTAGES, ALIVE AND DECEASED, WILL BE RETURNED",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-07 17:30:36,2025-10-07 17:30:39.178000+00:00,223.43,223.4,223.29,223.84,223.88,2025-10-07 17:45:39,2025-10-07 17:45:44,hold_time,hold_time,SHORT,TRUMP ADMINISTRATION IS CONSIDERING CANCELLING AN ADDITIONAL $12 BILLION IN FUNDING FOR CLEAN ENERGY PROJECTS BEYOND- SEMAFOR,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-03 14:00:58,2025-10-03 14:01:02.783000+00:00,228.97,228.68,228.66,227.7,227.86,2025-10-03 14:16:02,2025-10-03 14:16:07,hold_time,hold_time,SHORT,"*US SEPT. ISM SERVICES PMI FALLS TO 50 FROM 52; EST. 51.7

*US ISM SERVICES BUSINESS ACTIVITY AT 49.9, LOWEST SINCE 2020",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-25 04:53:19,2025-10-25 04:53:30.380000+00:00,194.34,194.28,194.28,194.16,194.14,2025-10-25 05:08:30,2025-10-25 05:08:35,hold_time,hold_time,LONG,"Congressman “Doc” Ronny Jackson is an America First Patriot, who is doing a fantastic job representing Texas’ 13th Congressional District!   A distinguished Medical Doctor and U.S. Navy Veteran, “Doc” Ronny knows the Wisdom and Courage that is necessary to Defend our Country, Support our Brave Military/Veterans, and Ensure PEACE THROUGH STRENGTH. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Advance Election Integrity, and Protect our always under siege Second Amendment.   “Doc” Ronny Jackson has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",Donald J. Trump,exact_normalized,100.0
2025-10-08 02:02:50,2025-10-08 02:03:01.540000+00:00,221.53,221.57,221.49,222.31,222.29,2025-10-08 02:16:42,2025-10-08 02:16:41,stop_loss,stop_loss,SHORT,"Wow! Jack Smith and the Biden DOJ spied on Republican Senators and a least one Republican Congressman. This is really bad “stuff.” They tried to take down the Republican Party, and got caught!!!",Donald J. Trump,exact_normalized,100.0
2025-10-03 13:12:44,2025-10-03 13:12:50.881000+00:00,229.2,229.2,229.27,230.28,230.35,2025-10-03 13:27:50,2025-10-03 13:27:55,hold_time,hold_time,LONG,"BITCOIN POISED FOR NEW HIGH, SAYS STANDARD CHARTERED

Standard Chartered’s Geoff Kendrick says Bitcoin could hit a new record if the U.S. government shutdown drags on, noting its positive correlation with Treasury term premiums.

StanChart forecasts Bitcoin at $135,000 soon and $200,000 by year-end. The token now trades at $120,456, just below its August peak of $124,480.",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-14 01:05:28,2025-10-14 01:05:35.255000+00:00,208.42,208.27,208.06,208.96,208.77,2025-10-14 01:07:43,2025-10-14 01:07:12,stop_loss,stop_loss,SHORT,*CHINA VOWS TO FIGHT TRADE WAR 'TO THE END’,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-12 21:25:36,2025-10-12 21:26:32.907000+00:00,195.74,195.84,195.44,193.82,193.7,2025-10-12 21:41:32,2025-10-12 21:41:37,hold_time,hold_time,SHORT,"Trump: May Tell Putin if War is Not Settled, I May Send Tomahawk Missiles to Ukraine",Reuters,exact_raw,100.0
2025-10-03 15:40:33,2025-10-03 15:40:36.873000+00:00,233.17,233.22,233.34,234.47,234.58,2025-10-03 15:55:36,2025-10-03 15:55:41,hold_time,hold_time,LONG,CHINA DANGLED PROSPECT OF A MASSIVE INVESTMENT PACKAGE IN US AS PART OF PROPOSAL,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-06 11:43:38,2025-10-06 11:43:44.989000+00:00,233.27,233.27,233.38,233.01,232.89,2025-10-06 11:58:44,2025-10-06 11:58:49,hold_time,hold_time,LONG,"YARDENI LIFTS S&P 500 TARGET TO 7,000 ON ECONOMIC STRENGTH

Yardeni Research raised its year-end S&P 500 target to 7,000, citing a resilient U.S. economy and improved sentiment after Trump’s trade resolution.

The firm said the V-shaped rebound since April reflects reduced recession risks and described the market as a “slow-motion melt-up” supported by Fed rate cuts.

Yardeni lifted the odds of a melt-up to 30% and expects another strong Q3 earnings season, projecting 10.7% EPS growth versus analysts’ 6.4%. Forward earnings hit a record high, with the P/E at 22.7.",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-13 14:13:52,2025-10-13 14:13:56.869000+00:00,195.0,195.07,194.9,193.23,193.31,2025-10-13 14:28:56,2025-10-13 14:29:01,hold_time,hold_time,SHORT,"$AAPL - JEFFERIES WARNS TARIFFS COULD SQUEEZE APPLE MARGINS

Jefferies warned that new U.S. tariffs could pressure Apple’s margins on the iPhone 17 if Chinese imports lose their exemption. The firm cut its price target to $203.07, noting that Donald Trump’s proposed 100% tariff on Chinese goods starting Nov. 1 would hit Apple, which relies heavily on China for assembly.

Jefferies estimates a 5% EPS hit in FY2026 if Apple pays a 130% tariff on about 9 million units. With Indian production unable to fully cover U.S. demand, Apple remains exposed.

Even without tariffs, iPhone 17 margins are already 1.7 points lower than the previous model due to product mix and higher costs. Jefferies’ Q4 FY2025 revenue and profit forecasts are ~4% below consensus, citing flat sales outside iPhones.",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-24 09:08:50,2025-10-24 09:08:55.118000+00:00,193.06,193.05,193.11,193.07,192.99,2025-10-24 09:23:55,2025-10-24 09:24:00,hold_time,hold_time,LONG,"JPMORGAN TO ALLOW INSTITUTIONAL CLIENTS TO USE BITCOIN AND ETHEREUM AS COLLATERAL
Source: Bloomberg",Velo,exact_raw,100.0
2025-10-10 14:59:47,2025-10-10 14:59:51.897000+00:00,219.91,219.77,219.66,218.31,218.34,2025-10-10 15:14:51,2025-10-10 15:14:56,hold_time,hold_time,SHORT,*TRUMP: CALCULATING INCREASED TARIFFS ON CHINESE PRODUCTS,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-17 17:56:58,2025-10-17 17:57:02.446000+00:00,183.87,183.72,184.0,184.12,184.17,2025-10-17 18:12:02,2025-10-17 18:12:07,hold_time,hold_time,LONG,"🚨 Canada Extends by Two Months Exemption From Counter Tariffs on US Goods Used in Manufacturing, Processing, Food; Adds Agriculture

Canada Exemption From Tariffs on Imports of US Goods Used in Health Care, Public Safety, National Security Extended by Two Months",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-06 17:47:00,2025-10-06 17:47:03.817000+00:00,235.89,235.88,235.87,236.7,236.7,2025-10-06 17:53:52,2025-10-06 17:53:52,stop_loss,stop_loss,SHORT,"*TRUMP: ALL MEDIUM AND HEAVY DUTY TRUCKS WILL BE TARIFFED AT 25%

*TRUMP: TRUCK TARIFFS TO BEGIN NOV 1ST, 2025",Twitter WalterBloomberg,exact_normalized,100.0
2025-09-29 13:04:21,2025-09-29 13:04:31.238000+00:00,204.5,204.64,204.62,205.39,205.3,2025-09-29 13:10:13,2025-09-29 13:10:09,stop_loss,stop_loss,SHORT,"In order to make North Carolina, which has completely lost its furniture business to China, and other Countries, GREAT again, I will be imposing substantial Tariffs on any Country that does not make its furniture in the United States. Details to follow!!! President DJT",Donald J. Trump,exact_normalized,100.0
2025-10-09 17:04:02,2025-10-09 17:04:09.055000+00:00,217.3,217.41,217.49,218.49,218.46,2025-10-09 17:19:09,2025-10-09 17:19:14,hold_time,hold_time,LONG,TRUMP: WILL BE DISARMING AND PULLBACKS AFTER HOSTAGE RELEASE,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-25 12:43:29,2025-10-25 12:43:41.825000+00:00,193.26,193.27,193.48,193.88,193.89,2025-10-25 12:58:41,2025-10-25 12:58:46,hold_time,hold_time,LONG,"Congressman Greg Murphy, M.D., is a Tremendous Champion for the incredible people of North Carolina’s 3rd Congressional District!   A distinguished Surgeon and Member of the House Veterans' Affairs Committee, Greg knows the Wisdom and Courage required to Defend our Country, Support our Brave Military/Veterans, and Ensure PEACE THROUGH STRENGTH. In Congress, Greg is working hard to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, and Protect our always under siege Second Amendment.   Dr. Greg Murphy has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!",Donald J. Trump,exact_normalized,100.0
2025-10-25 12:43:37,2025-10-25 12:43:45.514000+00:00,193.25,193.39,193.46,193.89,193.86,2025-10-25 12:58:45,2025-10-25 12:58:50,hold_time,hold_time,LONG,"Congressman Chuck Edwards is a MAGA Warrior who is doing a fantastic job representing North Carolina’s 11th Congressional District!   A proud Businessman, Civic Leader, and Highly Respected State Senator, prior to becoming a very distinguished U.S. Congressman, Chuck has dedicated his life to serving his Community. In Congress, he is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Advance Election Integrity, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment.   Chuck Edwards has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",Donald J. Trump,exact_normalized,100.0
2025-10-21 23:50:00,2025-10-21 23:50:02.704000+00:00,185.57,185.71,185.8,186.15,185.14,2025-10-22 00:05:02,2025-10-21 23:57:09,hold_time,stop_loss,LONG,*JAPAN SEPT. IMPORTS RISE 3.3% Y/Y; EST. +0.6% [Japan Imports YoY],Economic Event,exact_normalized,100.0
2025-10-03 14:00:00,2025-10-03 14:00:43.129000+00:00,229.56,228.81,228.67,227.8,227.62,2025-10-03 14:15:43,2025-10-03 14:15:48,hold_time,hold_time,SHORT,*US SEPT. ISM SERVICES NEW ORDERS AT 50.4 VS 56.0; EST. 54.0,Twitter WalterBloomberg,exact_raw,100.0
2025-10-07 12:09:57,2025-10-07 12:10:19.571000+00:00,230.27,230.23,230.13,229.51,229.51,2025-10-07 12:25:19,2025-10-07 12:25:24,hold_time,hold_time,SHORT,Deranged Jack Smith got caught with his hand in the cookie jar. A real sleazebag!!!,Donald J. Trump,exact_normalized,100.0
2025-09-29 12:57:18,2025-09-29 12:57:21.394000+00:00,205.53,205.57,205.46,205.17,205.12,2025-09-29 13:12:21,2025-09-29 13:12:26,hold_time,hold_time,SHORT,🚨 TRUMP: IMPOSING A 100% TARIFF ON FOREIGN MADE MOVIES,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-16 17:31:25,2025-10-16 17:31:32.606000+00:00,190.44,190.4,190.09,189.14,189.14,2025-10-16 17:46:32,2025-10-16 17:46:37,hold_time,hold_time,SHORT,"TRUMP: IF HAMAS CONTINUES TO KILL PEOPLE IN GAZA, WHICH WAS NOT DEAL, WE WILL HAVE NO CHOICE BUT TO GO IN AND KILL THEM",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-25 04:53:00,2025-10-25 04:53:04.132000+00:00,194.34,194.31,194.31,194.23,194.21,2025-10-25 05:08:04,2025-10-25 05:08:09,hold_time,hold_time,LONG,"Congressman August Pfluger is a Tremendous Champion for Texas’ 11th Congressional District!   As the Chairman of the Republican Study Committee, August is doing an incredible job advancing our America First Agenda. He is working hard to Grow our Economy, Cut Taxes and Regulations, Champion our Great Farmers and American Agriculture, Promote MADE IN THE U.S.A., Ensure American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Strengthen our Incredible Military/Veterans, and Defend our always under siege Second Amendment.   August Pfluger has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",Donald J. Trump,exact_normalized,100.0
2025-10-24 13:45:00,2025-10-24 13:45:05.950000+00:00,191.73,191.53,191.7,190.88,190.9,2025-10-24 13:50:44,2025-10-24 13:48:49,stop_loss,stop_loss,LONG,*US S&P OCT. SERVICES PMI AT 55.2; EST. 53.5 [US S&P Services PMI Flash],Economic Event,exact_normalized,100.0
2025-10-11 09:48:11,2025-10-11 09:48:14.317000+00:00,185.33,185.25,185.05,184.27,184.55,2025-10-11 10:03:14,2025-10-11 10:03:19,hold_time,hold_time,SHORT,"$19B WIPED FROM CRYPTO AFTER TRUMP TARIFF SHOCK

Over $19 billion in leveraged crypto positions were liquidated in 24 hours — the biggest single-day loss in crypto history. The crash followed U.S. President Donald Trump’s announcement of a 100% tariff hike on Chinese imports starting November 1.",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-22 19:07:15,2025-10-22 19:08:53.731000+00:00,182.12,182.24,182.4,181.61,181.79,2025-10-22 19:12:23,2025-10-22 19:12:11,stop_loss,stop_loss,LONG,THE TRUMP ADMINISTRATION HAS LIFTED A KEY RESTRICTION ON UKRAINE’S USE OF SOME LONG-RANGE MISSILES PROVIDED BY WESTERN ALLIES Walter Bloomberg,Twitter deitaone,fuzzy,93.63295880149812
2025-10-22 06:00:05,2025-10-22 06:00:07.758000+00:00,184.45,184.43,184.1,184.32,184.41,2025-10-22 06:15:07,2025-10-22 06:15:12,hold_time,hold_time,SHORT,*UK SEPT. CORE CPI UNCHANGED M/M; EST. +0.2% [UK Core CPI MoM],Economic Event,exact_normalized,100.0
2025-10-24 12:30:11,2025-10-24 12:30:25.935000+00:00,194.41,195.2,195.66,194.53,195.0,2025-10-24 12:33:29,2025-10-24 12:31:23,stop_loss,stop_loss,LONG,US CPI (Sep):<br/><br/>Headline (MoM): 0.3% vs. 0.4% exp. (prior 0.4%)<br/><br/>Core (MoM): 0.2% vs. 0.3% exp. (prior 0.3%)<br/><br/>Headline (YoY): 3.0% vs. 3.1% exp. (prior 2.9%)<br/><br/>Core (YoY): 3.0% vs. 3.1% exp. (prior 3.1%) Macro analyst,Twitter mrmbrown,fuzzy,96.5
2025-10-24 23:18:13,2025-10-24 23:18:24.044000+00:00,193.18,193.07,193.16,193.59,193.52,2025-10-24 23:33:24,2025-10-24 23:33:29,hold_time,hold_time,LONG,"Congressman Andrew Clyde is doing a truly fantastic job representing the Great People of Georgia’s 9th Congressional District!

A Brave U.S. Navy Veteran, Andrew knows the Wisdom and Courage required to Defend our Country, Support our incredible Military/Veterans, and Ensure PEACE THROUGH STRENGTH. As a very successful Businessman, Andrew is working tirelessly to Create Jobs, Cut Taxes and Regulations, Strengthen our Economy, and Promote MADE IN THE U.S.A. Andrew is also relentlessly focused on helping us Keep our now very Secure Border, SECURE, Stop Migrant Crime, Promote American Energy DOMINANCE, and Defend our always under siege Second Amendment.

Andrew Clyde has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!",Donald J. Trump,fuzzy,98.93758300132802
2025-10-25 12:44:53,2025-10-25 12:44:56.763000+00:00,193.67,193.68,193.84,193.82,193.85,2025-10-25 12:59:56,2025-10-25 13:00:01,hold_time,hold_time,LONG,"Congressman Marlin Stutzman is an America First Patriot, who is doing an incredible job representing the wonderful people of Indiana’s 3rd Congressional District!   A Fourth Generation Farmer, Marlin is a strong and effective Voice for American Agriculture. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment.   Marlin Stutzman has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",Donald J. Trump,exact_normalized,100.0
2025-09-30 16:34:36,2025-09-30 16:34:41.918000+00:00,204.85,204.85,204.74,204.62,204.67,2025-09-30 16:49:41,2025-09-30 16:49:46,hold_time,hold_time,SHORT,TRUMP: WILL TARIFF PHARMA COMPANIES EXTRA 5% TO 8% IF NO DEALS,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-24 06:00:01,2025-10-24 06:00:06.344000+00:00,193.24,193.16,193.51,192.52,192.85,2025-10-24 06:08:19,2025-10-24 06:07:11,stop_loss,stop_loss,LONG,*UK SEPT. RETAIL SALES RISE 1.5% Y/Y; EST. +0.4% [UK Retail Sales YoY],Economic Event,exact_normalized,100.0
2025-10-25 12:46:58,2025-10-25 12:47:03.003000+00:00,193.84,193.87,193.86,193.66,193.64,2025-10-25 13:02:03,2025-10-25 13:02:08,hold_time,hold_time,LONG,"Greg Steube is a tremendous Representative for the Great People of Florida’s 17th Congressional District!   A Former Captain of the U.S. Army JAG Corps, Greg knows the Wisdom and Courage that is required to Defend our Country, Support our Incredible Military/Veterans, and Champion PEACE THROUGH STRENGTH. In Congress, Greg is working hard to Keep our now very Secure Border, SECURE, Stop Migrant Crime, Ensure LAW AND ORDER, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion Small Business, Advance American Energy DOMINANCE, and Defend our always under siege Second Amendment.   Greg Steube has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",Donald J. Trump,exact_normalized,100.0
2025-11-03 20:33:33,2025-10-25 13:50:35.731000+00:00,166.13,192.45,192.43,192.63,192.63,2025-10-25 14:05:35,2025-10-25 14:05:40,hold_time,hold_time,LONG,"Congresswoman Nicole Malliotakis is a Tremendous Champion for New York’s 11th Congressional District!   As a Member of the POWERFUL Ways & Means Committee, Nicole knows the America First Policies required to Create GREAT Jobs, Cut Taxes and Regulations, and Champion our Nation’s Golden Age. She is working hard to Advance American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Strengthen our Brave Military/Veterans, Champion the Incredible NYPD and NYFD, and Protect our always under siege Second Amendment.   Nicole Malliotakis has my Complete and Total Endorsement for Re-Election — SHE WILL NEVER LET YOU DOWN!",Donald J. Trump,fuzzy,99.69418960244649
2025-10-14 16:19:18,2025-10-14 16:19:22.129000+00:00,202.32,202.58,202.52,203.43,203.23,2025-10-14 16:20:22,2025-10-14 16:20:21,stop_loss,stop_loss,SHORT,FED’S POWELL: AVAILABLE DATA SHOW TARIFFS PUSHING UP PRICE PRESSURES,Twitter WalterBloomberg,exact_normalized,100.0
2025-10-20 21:57:12,2025-10-20 21:57:15.687000+00:00,188.84,188.82,188.7,189.47,189.34,2025-10-20 22:07:27,2025-10-20 22:07:22,stop_loss,stop_loss,SHORT,"*USTR PROPOSES ADDITIONAL TARIFFS OF UP TO 100% ON NICARAGUA

*USTR PROPOSES RESTRICTING CAFTA-DR BENEFITS TO NICARAGUA

*USTR: NICARAGUA ACTIONS BURDEN OR RESTRICT US COMMERCE",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-22 20:57:01,2025-10-22 20:57:04.924000+00:00,179.94,179.89,179.84,177.71,177.84,2025-10-22 21:12:04,2025-10-22 21:12:09,hold_time,hold_time,SHORT,"“Treasury Sanctions Major Russian Oil Companies, Calls on Moscow to Immediately Agree to Ceasefire”",Donald J. Trump,exact_normalized,100.0
2025-10-15 20:12:24,2025-10-15 20:12:28.280000+00:00,195.0,195.01,194.8,195.72,195.46,2025-10-15 20:18:12,2025-10-15 20:17:46,stop_loss,stop_loss,SHORT,TRUMP CONFIRMS THAT HE AUTHORIZED CIA TO OPERATE IN VENEZUELA,Twitter WalterBloomberg,exact_normalized,100.0
2025-09-29 13:10:41,2025-09-29 13:10:44.640000+00:00,205.32,205.32,205.23,206.05,205.92,2025-09-29 13:18:10,2025-09-29 13:15:19,stop_loss,stop_loss,SHORT,"TRUMP ON TRUTH SOCIAL SAYS HE WILL IMPOSE 'SUBSTANTIAL' TARIFFS ON COUNTRIES NOT MAKING THEIR FURNITURE IN U.S., CITING NORTH CAROLINA'S LOSS OF BUSINESS TO CHINA, OTHER",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-04 20:06:13,2025-10-04 20:06:16.538000+00:00,227.18,227.18,227.17,227.48,227.46,2025-10-04 20:21:16,2025-10-04 20:21:21,hold_time,hold_time,LONG,"TRUMP: AFTER NEGOTIATIONS, ISRAEL HAS AGREED TO INITIAL WITHDRAWAL LINE, WHICH WE HAVE SHOWN TO, AND SHARED WITH, HAMAS",Twitter WalterBloomberg,exact_normalized,100.0
2025-10-04 20:01:42,2025-10-04 20:01:51.304000+00:00,227.03,227.02,226.98,227.36,227.41,2025-10-04 20:16:51,2025-10-04 20:16:56,hold_time,hold_time,SHORT,"Corrupt Letitia James is costing New York State Hundreds of Billions of Dollars in lost business. No company or individual wants to be there, knowing that she’s the “Attorney General.” She is a Complete and Total Disaster, who tried running against Kathy Hochul for Governor, and only got 1% of the Vote in Polls, and QUIT. She then went back to her WITCH HUNT against President Donald J. Trump, and others. Until this “SCUM” is removed from the Attorney General’s Office, no company will move to New York, and few companies will be using the New York Stock Exchange, or NASDAQ, for going Public. The new Texas Exchange will be taking ALL of this business away, and we’re talking Hundreds of Billions of Dollars!",Donald J. Trump,exact_normalized,100.0
2025-10-24 12:30:06,2025-10-24 12:30:13.439000+00:00,195.0,194.11,194.74,193.28,193.81,2025-10-24 12:33:42,2025-10-24 12:33:37,stop_loss,stop_loss,LONG,*US SEPT. CORE CPI RISES 0.2% M/M; EST. +0.3% [US Core CPI MoM],Economic Event,exact_normalized,100.0
